stat_id,word,freq.,cap_lower,cap_upper,cap_title,cap_other
5908,essay,8,8,0,0,0
5909,communism,2,1,0,1,0
5910,possession,2,2,0,0,0
5911,surplus,1,1,0,0,0
5912,thief,2,2,0,0,0
5913,curb,1,1,0,0,0
5914,repress,1,1,0,0,0
5915,guilty,1,1,0,0,0
5916,consecrate,1,1,0,0,0
5917,suppress,1,1,0,0,0
5918,antagonism,3,3,0,0,0
5919,outlaw,2,2,0,0,0
5920,giving,1,1,0,0,0
5921,dole,1,1,0,0,0
5922,seditious,1,1,0,0,0
5923,indolent,1,1,0,0,0
5924,hunger,3,3,0,0,0
5925,reformer,1,1,0,0,0
5926,acrimonious,1,1,0,0,0
5927,imprison,1,1,0,0,0
5928,bleak,3,2,1,0,0
5929,redemption,1,1,0,0,0
5930,troublemaker,1,1,0,0,0
5931,leak,2,2,0,0,0
5932,mill,1,1,0,0,0
5933,incarcerate,1,1,0,0,0
5934,downward,2,2,0,0,0
5935,tendency,2,2,0,0,0
5936,frank,1,1,0,0,0
5937,moralist,1,1,0,0,0
5938,lunatic,1,1,0,0,0
5939,asylum,8,7,0,1,0
5940,imposition,2,2,0,0,0
5941,constitutionally,1,1,0,0,0
5942,compulsion,1,1,0,0,0
5943,disqualify,1,1,0,0,0
5944,overthrow,1,1,0,0,0
5945,suffering,5,5,0,0,0
5946,stark,1,1,0,0,0
5947,supplication,1,1,0,0,0
5948,urgency,1,1,0,0,0
5949,crusade,1,1,0,0,0
5950,pale,1,1,0,0,0
5951,pink,1,1,0,0,0
5952,sidekick,1,1,0,0,0
5953,cos,1,1,0,0,0
5954,ending,2,2,0,0,0
5955,renter.,1,1,0,0,0
5956,Resident,1,0,0,1,0
5957,advert,1,1,0,0,0
5958,PMA,4,0,4,0,0
5959,Cards,2,0,0,2,0
5960,teaching,7,7,0,0,0
5961,Student,3,0,0,3,0
5962,Uniforms,1,0,0,1,0
5963,BBs,1,0,0,0,1
5964,Practical,4,0,0,4,0
5965,Style,1,0,0,1,0
5966,Aug,2,0,0,2,0
5967,Belt,1,0,0,1,0
5968,Cork,1,0,0,1,0
5969,Uniforms.,1,0,0,1,0
5970,writ,1,1,0,0,0
5971,pic,1,1,0,0,0
5972,Gi,2,0,0,2,0
5973,somebody,1,1,0,0,0
5974,Connecticut,1,0,0,1,0
5975,Kings,2,0,1,1,0
5976,originated,1,1,0,0,0
5977,specie,4,4,0,0,0
5978,married,1,1,0,0,0
5979,PM,9,0,9,0,0
5980,salary,5,4,0,1,0
5981,Staffing,1,0,0,1,0
5982,recruitment,7,7,0,0,0
5983,Speaker,10,0,0,10,0
5984,Rev,5,0,0,5,0
5985,briefing,2,2,0,0,0
5986,organisational,1,1,0,0,0
5987,presidential,3,1,0,2,0
5988,Buildings,4,0,0,4,0
5989,endorse,5,5,0,0,0
5990,finalise,1,1,0,0,0
5991,remit,2,2,0,0,0
5992,equality,2,2,0,0,0
5993,Private,2,0,0,2,0
5994,Parliamentarians,1,0,0,1,0
5995,Lords,2,0,0,2,0
5996,mock-up,3,3,0,0,0
5997,Draft,1,0,0,1,0
5998,non-government,1,0,0,1,0
5999,researcher,3,3,0,0,0
6000,vacant,1,1,0,0,0
6001,Provincial,1,0,0,1,0
6002,Personnel,1,0,0,1,0
6003,flexibility,5,4,0,1,0
6004,Secretarial,1,0,0,1,0
6005,OCA,1,0,1,0,0
6006,Subsistence,1,0,0,1,0
6007,constituency,2,2,0,0,0
6008,Poppies,1,0,0,1,0
6009,Lilies,1,0,0,1,0
6010,Graves,1,0,0,1,0
6011,defer,3,3,0,0,0
6012,Premium,3,0,0,3,0
6013,premium,2,2,0,0,0
6014,Secretariat,2,0,0,2,0
6015,Centres,2,0,0,2,0
6016,substantive,1,1,0,0,0
6017,Salaries,4,0,0,4,0
6018,proposition,1,1,0,0,0
6019,abstain,2,2,0,0,0
6020,staffing,1,0,1,0,0
6021,Clerks,3,0,0,3,0
6022,proviso,1,1,0,0,0
6023,clerk,1,1,0,0,0
6024,placement,2,2,0,0,0
6025,Examiner,2,0,0,2,0
6026,Statutory,2,0,0,2,0
6027,Chairperson,1,0,0,1,0
6028,apprise,1,1,0,0,0
6029,Other,1,0,1,0,0
6030,Ministers,2,0,0,2,0
6031,contractual,3,3,0,0,0
6032,Audit,3,0,0,3,0
6033,Dame,3,0,0,3,0
6034,Immigration,1,0,0,1,0
6035,refugee,2,2,0,0,0
6036,detention,3,2,1,0,0
6037,resumption,2,2,0,0,0
6038,removal,3,3,0,0,0
6039,devise,1,1,0,0,0
6040,low-level,2,2,0,0,0
6041,credible,1,1,0,0,0
6042,adjudicator,4,4,0,0,0
6043,SA,3,0,3,0,0
6044,Vigil,1,0,0,1,0
6045,Pistols,3,0,0,3,0
6046,sex,5,2,0,3,0
6047,tribute,2,2,0,0,0
6048,musician,1,1,0,0,0
6049,punk,1,1,0,0,0
6050,pistol,1,0,0,1,0
6051,blister,7,7,0,0,0
6052,Vacant,1,0,0,1,0
6053,bookmaker,1,1,0,0,0
6054,incentive,1,1,0,0,0
6055,underestimate,2,2,0,0,0
6056,spur,1,1,0,0,0
6057,Kelly,1,0,0,1,0
6058,youngster,3,3,0,0,0
6059,knack,2,2,0,0,0
6060,Butt,1,0,0,1,0
6061,scorer,1,1,0,0,0
6062,sofa,3,3,0,0,0
6063,wooden,1,1,0,0,0
6064,panelling,1,1,0,0,0
6065,palette,1,1,0,0,0
6066,calming,1,1,0,0,0
6067,embark,2,2,0,0,0
6068,dip,3,3,0,0,0
6069,eclectic,2,2,0,0,0
6070,cabin,1,1,0,0,0
6071,television,4,4,0,0,0
6072,speciality,2,2,0,0,0
6073,cosy,1,1,0,0,0
6074,comp,2,2,0,0,0
6075,timeout,1,1,0,0,0
6076,self,4,3,0,1,0
6077,anti,2,2,0,0,0
6078,comic,1,1,0,0,0
6079,reel,1,1,0,0,0
6080,min.,1,1,0,0,0
6081,comedian,1,1,0,0,0
6082,show.,1,1,0,0,0
6083,asap,1,0,1,0,0
6084,booking.,1,1,0,0,0
6085,Showreel,1,0,0,1,0
6086,watch.,1,1,0,0,0
6087,hi,2,2,0,0,0
6088,glen,1,1,0,0,0
6089,brilliant.,1,1,0,0,0
6090,work.,1,1,0,0,0
6091,Global,1,0,0,1,0
6092,prediction,1,0,0,1,0
6093,melting,1,1,0,0,0
6094,ecosystem,1,1,0,0,0
6095,greenhouse,2,2,0,0,0
6096,unsustainable,1,1,0,0,0
6097,manifest,1,1,0,0,0
6098,melt,1,1,0,0,0
6099,coastal,2,2,0,0,0
6100,encroach,1,1,0,0,0
6101,herald,1,1,0,0,0
6102,climatologist,1,0,0,1,0
6103,swathe,1,1,0,0,0
6104,residential,3,3,0,0,0
6105,cater,1,1,0,0,0
6106,geography,3,3,0,0,0
6107,naked,1,1,0,0,0
6108,holidaymakers,1,0,0,1,0
6109,imperative,1,1,0,0,0
6110,Kyoto,1,0,0,1,0
6111,Lists,1,0,0,1,0
6112,Secure,1,0,0,1,0
6113,Starter,2,0,0,2,0
6114,printing,2,2,0,0,0
6115,MB,2,0,2,0,0
6116,Data,3,0,0,3,0
6117,Accounts,2,0,0,2,0
6118,Filtering,1,0,0,1,0
6119,Filters,1,0,0,1,0
6120,Interface,2,0,0,2,0
6121,SMTP,1,0,1,0,0
6122,Server,2,0,0,2,0
6123,Transfer,5,0,0,5,0
6124,Domain,1,0,0,1,0
6125,FTP,1,0,1,0,0
6126,beneficial,1,1,0,0,0
6127,qualification,7,6,0,1,0
6128,progression,3,3,0,0,0
6129,advisor,1,1,0,0,0
6130,conjunction,2,2,0,0,0
6131,proactive,1,1,0,0,0
6132,structured,1,1,0,0,0
6133,initiation,1,1,0,0,0
6134,satisfactory,1,1,0,0,0
6135,an,1,1,0,0,0
6136,completion,3,3,0,0,0
6137,workforce,1,1,0,0,0
6138,procurement,1,1,0,0,0
6139,drainage,2,2,0,0,0
6140,vehicular,1,1,0,0,0
6141,diversity,2,2,0,0,0
6142,Certificate,1,0,0,1,0
6143,Mechanical,2,0,0,2,0
6144,accountability,1,1,0,0,0
6145,accurately,1,1,0,0,0
6146,recruit,1,1,0,0,0
6147,usefulness,1,1,0,0,0
6148,employer,9,8,0,1,0
6149,Focus,3,0,3,0,0
6150,mechanism,5,4,0,1,0
6151,avenue,1,1,0,0,0
6152,stroll,1,0,0,1,0
6153,nightlife,1,1,0,0,0
6154,landmark,1,1,0,0,0
6155,Opera,4,0,0,4,0
6156,amusement,1,1,0,0,0
6157,pavement,1,1,0,0,0
6158,seafood,1,1,0,0,0
6159,moat,1,1,0,0,0
6160,butterfly,1,1,0,0,0
6161,concert,1,1,0,0,0
6162,statue,1,1,0,0,0
6163,antique,1,1,0,0,0
6164,Maritime,1,0,0,1,0
6165,floating,1,1,0,0,0
6166,quay,1,1,0,0,0
6167,psychological,5,5,0,0,0
6168,unwritten,1,1,0,0,0
6169,mutual,1,1,0,0,0
6170,empowerment,1,1,0,0,0
6171,motivation,2,2,0,0,0
6172,intangible,1,1,0,0,0
6173,both,1,1,0,0,0
6174,win-win,1,1,0,0,0
6175,capability,3,3,0,0,0
6176,motivate,1,1,0,0,0
6177,recruiter,2,2,0,0,0
6178,timeframe,1,1,0,0,0
6179,motivator,1,1,0,0,0
6180,lifetime,1,1,0,0,0
6181,governance,6,5,0,1,0
6182,zip,1,0,0,1,0
6183,MRA,1,0,1,0,0
6184,BSC,4,0,4,0,0
6185,Gas,2,0,0,2,0
6186,await,2,1,0,1,0
6187,CP,3,0,3,0,0
6188,Valid,1,0,0,1,0
6189,CoA,1,0,0,0,1
6190,identification,1,1,0,0,0
6191,Identification,1,0,0,1,0
6192,Labelling,1,0,0,1,0
6193,Impact,3,0,0,3,0
6194,Flow,2,0,0,2,0
6195,Disputed,1,0,0,1,0
6196,notification,1,0,0,1,0
6197,Ceased,3,0,0,3,0
6198,estimated,3,0,0,3,0
6199,Manufacturing,2,0,0,2,0
6200,SDI,2,0,2,0,0
6201,Consular,1,0,0,1,0
6202,skilled,4,3,0,1,0
6203,pirate,7,7,0,0,0
6204,voyage,1,1,0,0,0
6205,fictional,1,1,0,0,0
6206,chase,5,4,0,1,0
6207,shortcut,1,1,0,0,0
6208,mom,1,1,0,0,0
6209,descriptive,1,1,0,0,0
6210,skim,1,1,0,0,0
6211,grandchild,1,1,0,0,0
6212,curiosity,2,2,0,0,0
6213,imagination,1,1,0,0,0
6214,thirst,1,1,0,0,0
6215,quench,1,1,0,0,0
6216,grandson,1,1,0,0,0
6217,abbreviate,1,1,0,0,0
6218,alternate,1,1,0,0,0
6219,masterpiece,2,2,0,0,0
6220,intrigue,1,1,0,0,0
6221,flashlight,1,1,0,0,0
6222,Mom,1,0,0,1,0
6223,ignorance,1,1,0,0,0
6224,unwillingness,1,1,0,0,0
6225,seize,2,2,0,0,0
6226,mahogany,19,19,0,0,0
6227,Brazilian,10,0,0,10,0
6228,destruction,2,2,0,0,0
6229,Indian,2,0,0,2,0
6230,retailer,3,3,0,0,0
6231,MV,1,0,1,0,0
6232,Arctic,1,0,0,1,0
6233,suspend,2,2,0,0,0
6234,illegality,1,1,0,0,0
6235,prohibit,2,2,0,0,0
6236,fraudulent,1,1,0,0,0
6237,falsify,1,1,0,0,0
6238,inventory,1,1,0,0,0
6239,corruption,2,2,0,0,0
6240,reproduction,1,1,0,0,0
6241,dining,4,4,0,0,0
6242,Burns,1,0,0,1,0
6243,Guitars,1,0,0,1,0
6244,Elvis,1,0,0,1,0
6245,Greenpeace,1,0,0,1,0
6246,stolen,1,1,0,0,0
6247,importer,2,2,0,0,0
6248,Partners,2,0,0,2,0
6249,Federal,1,0,0,1,0
6250,environmentalist,2,1,0,1,0
6251,shock,3,3,0,0,0
6252,deforestation,1,1,0,0,0
6253,legally,1,1,0,0,0
6254,disclose,1,1,0,0,0
6255,detection,1,1,0,0,0
6256,transparent,1,1,0,0,0
6257,rainforest,1,1,0,0,0
6258,Editors,1,0,0,1,0
6259,Press,3,0,0,3,0
6260,correspondence,1,1,0,0,0
6261,Ancient,1,0,0,1,0
6262,homepage,4,4,0,0,0
6263,Asia,4,0,0,4,0
6264,Indians,1,0,0,1,0
6265,spider,18,18,0,0,0
6266,zebra,5,5,0,0,0
6267,millimetre,1,1,0,0,0
6268,spectacular,3,3,0,0,0
6269,prey,4,4,0,0,0
6270,silk,1,1,0,0,0
6271,thread,1,1,0,0,0
6272,venomous,1,1,0,0,0
6273,To,1,0,0,1,0
6274,arthropod,1,1,0,0,0
6275,telephoto,1,1,0,0,0
6276,retina,1,1,0,0,0
6277,pedipalp,3,3,0,0,0
6278,boxing,1,1,0,0,0
6279,sexual,1,1,0,0,0
6280,sperm,2,2,0,0,0
6281,reservoir,2,2,0,0,0
6282,mating,1,0,0,1,0
6283,reproductive,1,1,0,0,0
6284,abdomen,1,1,0,0,0
6285,compartment,1,1,0,0,0
6286,fertilise,1,1,0,0,0
6287,fool,1,1,0,0,0
6288,creature,2,2,0,0,0
6289,Daddy,1,0,0,1,0
6290,Cosmo,3,0,0,3,0
6291,skate,1,1,0,0,0
6292,Norway,10,0,0,10,0
6293,Alexander,3,0,0,3,0
6294,descendant,1,1,0,0,0
6295,heiress,1,1,0,0,0
6296,childbirth,1,1,0,0,0
6297,nobility,1,1,0,0,0
6298,dissension,1,1,0,0,0
6299,solicit,1,1,0,0,0
6300,great-uncle,1,1,0,0,0
6301,frieze,1,1,0,0,0
6302,heir,1,1,0,0,0
6303,treaty,2,2,0,0,0
6304,great-niece,1,1,0,0,0
6305,tempestuous,1,0,0,1,0
6306,gale,1,1,0,0,0
6307,lash,1,1,0,0,0
6308,thirteen,2,2,0,0,0
6309,claimant,1,1,0,0,0
6310,accession,4,4,0,0,0
6311,imposter,1,1,0,0,0
6312,Bergen,2,0,0,2,0
6313,clergy,1,1,0,0,0
6314,convict,3,3,0,0,0
6315,fraud,1,1,0,0,0
6316,compass,1,1,0,0,0
6317,Southwest,2,0,0,2,0
6318,prosperity,3,3,0,0,0
6319,southeast,2,2,0,0,0
6320,desk,16,15,0,1,0
6321,burden,2,2,0,0,0
6322,cutter,2,2,0,0,0
6323,blade,2,2,0,0,0
6324,knife-edge,1,1,0,0,0
6325,disapprove,1,1,0,0,0
6326,finger,4,4,0,0,0
6327,workload,1,1,0,0,0
6328,cramp,1,1,0,0,0
6329,desktop,4,3,0,1,0
6330,tray,1,1,0,0,0
6331,NCR,1,0,1,0,0
6332,southeastern,2,2,0,0,0
6333,cactus,2,1,0,1,0
6334,Sha,1,1,0,0,0
6335,stagnant,1,1,0,0,0
6336,unexpected,1,1,0,0,0
6337,jamming,1,1,0,0,0
6338,staircase,2,2,0,0,0
6339,stair,2,2,0,0,0
6340,accumulate,1,1,0,0,0
6341,dispersal,2,2,0,0,0
6342,stab,1,1,0,0,0
6343,vase,2,2,0,0,0
6344,suck,3,3,0,0,0
6345,wick,1,1,0,0,0
6346,burnt,1,1,0,0,0
6347,fishpond,1,1,0,0,0
6348,southwestern,2,2,0,0,0
6349,indoor,1,1,0,0,0
6350,luck,1,1,0,0,0
6351,tabletop,1,1,0,0,0
6352,fountain,1,1,0,0,0
6353,bamboo,1,1,0,0,0
6354,signboard,1,1,0,0,0
6355,blessing,1,1,0,0,0
6356,psychic,1,1,0,0,0
6357,metaphysics,1,1,0,0,0
6358,Storage,3,0,0,3,0
6359,Solutions,1,0,0,1,0
6360,commercial-grade,1,1,0,0,0
6361,entity,1,1,0,0,0
6362,Miller,1,0,0,1,0
6363,workstation,1,1,0,0,0
6364,bookcase,3,3,0,0,0
6365,cabinet,9,9,0,0,0
6366,Chairs,2,0,0,2,0
6367,ergonomics,1,1,0,0,0
6368,Chair,1,0,0,1,0
6369,Licensed,2,0,0,2,0
6370,ISO,1,0,1,0,0
6371,certify,2,2,0,0,0
6372,Indonesia,1,0,0,1,0
6373,institutional,3,3,0,0,0
6374,Desks,2,0,0,2,0
6375,Line,3,0,0,3,0
6376,refurbish,2,2,0,0,0
6377,liquidator,1,1,0,0,0
6378,Mall,1,0,0,1,0
6379,Outdoor,1,0,0,1,0
6380,outdoor,1,1,0,0,0
6381,Designers,1,0,0,1,0
6382,listing,6,6,0,0,0
6383,websites,4,4,0,0,0
6384,relocation,1,1,0,0,0
6385,Ergonomic,1,0,0,1,0
6386,Computer,1,0,0,1,0
6387,pain,7,7,0,0,0
6388,Suites,4,0,0,4,0
6389,Virtual,2,0,0,2,0
6390,PB,1,0,1,0,0
6391,Church,2,0,0,2,0
6392,seating,1,1,0,0,0
6393,webmaster,1,1,0,0,0
6394,Reality,1,0,0,1,0
6395,Wellington,1,0,0,1,0
6396,Flights,1,0,0,1,0
6397,theory,12,11,1,0,0
6398,churn,1,1,0,0,0
6399,examination,1,1,0,0,0
6400,Satisfaction,1,0,0,1,0
6401,liken,1,1,0,0,0
6402,mindset,1,1,0,0,0
6403,exam,14,14,0,0,0
6404,painful,3,3,0,0,0
6405,Brief,2,0,0,2,0
6406,Railway,2,0,0,2,0
6407,locomotive,2,2,0,0,0
6408,cylinder,1,1,0,0,0
6409,loco,2,2,0,0,0
6410,loading,2,2,0,0,0
6411,boiler,2,2,0,0,0
6412,batch,1,1,0,0,0
6413,naming,1,1,0,0,0
6414,steamer,1,1,0,0,0
6415,Trains,1,0,0,1,0
6416,Bullied,1,0,0,1,0
6417,syllabus,2,1,0,1,0
6418,composition,1,1,0,0,0
6419,Companion,2,0,0,2,0
6420,Guides,2,0,0,2,0
6421,Guitar,1,0,0,1,0
6422,Bass,3,0,0,3,0
6423,Professionals,2,0,0,2,0
6424,Digestive,1,0,0,1,0
6425,Healthcare,2,0,1,1,0
6426,pharmacy,2,2,0,0,0
6427,healthcare,1,1,0,0,0
6428,composite,3,1,0,2,0
6429,Textiles,1,0,0,1,0
6430,Shorts,1,0,0,1,0
6431,SSG,1,0,1,0,0
6432,laboratory,5,4,0,1,0
6433,Growth,2,0,0,2,0
6434,textile,1,1,0,0,0
6435,foresight,1,0,0,1,0
6436,GB,1,0,1,0,0
6437,swing,1,1,0,0,0
6438,artillery,1,1,0,0,0
6439,replica,1,1,0,0,0
6440,musical,2,2,0,0,0
6441,terrier,1,1,0,0,0
6442,ferret,1,1,0,0,0
6443,pig,2,2,0,0,0
6444,vintage,1,1,0,0,0
6445,motorbike,1,1,0,0,0
6446,horse,2,2,0,0,0
6447,livestock,2,2,0,0,0
6448,video.,1,1,0,0,0
6449,arouse,1,1,0,0,0
6450,thesis,4,4,0,0,0
6451,publishing,1,1,0,0,0
6452,data,4,4,0,0,0
6453,PhD,1,0,0,0,1
6454,summit,1,1,0,0,0
6455,st,1,1,0,0,0
6456,sing,4,4,0,0,0
6457,bagel,1,1,0,0,0
6458,precinct,1,1,0,0,0
6459,paste,2,2,0,0,0
6460,doors,1,1,0,0,0
6461,Real,3,0,0,3,0
6462,Managers,1,0,0,1,0
6463,checklist,1,1,0,0,0
6464,carbon,3,3,0,0,0
6465,flex,1,1,0,0,0
6466,electrician,2,2,0,0,0
6467,fuse,3,3,0,0,0
6468,mess,5,5,0,0,0
6469,blanket,2,2,0,0,0
6470,overload,1,1,0,0,0
6471,flammable,1,1,0,0,0
6472,tin,2,2,0,0,0
6473,shed,2,2,0,0,0
6474,ceiling,3,3,0,0,0
6475,centimetre,1,1,0,0,0
6476,vacuum,1,1,0,0,0
6477,chamber,1,1,0,0,0
6478,Pans,1,0,0,1,0
6479,pan,10,10,0,0,0
6480,basket,6,6,0,0,0
6481,one-third,2,2,0,0,0
6482,spill,2,2,0,0,0
6483,ignite,1,1,0,0,0
6484,cloth,2,2,0,0,0
6485,tap,1,1,0,0,0
6486,wring,1,1,0,0,0
6487,damp,1,1,0,0,0
6488,shut,1,1,0,0,0
6489,cigarette,2,1,0,1,0
6490,cigar,1,1,0,0,0
6491,alcohol,1,1,0,0,0
6492,bogus,1,1,0,0,0
6493,caller,1,1,0,0,0
6494,imaging,1,1,0,0,0
6495,non-linear,1,1,0,0,0
6496,auto,3,0,0,3,0
6497,faint,2,2,0,0,0
6498,macro,1,1,0,0,0
6499,post-processing,1,1,0,0,0
6500,FIT,1,0,1,0,0
6501,calibration,1,1,0,0,0
6502,WWF,2,0,2,0,0
6503,bycatch,4,4,0,0,0
6504,cetacean,3,3,0,0,0
6505,underwater,2,2,0,0,0
6506,Atlantic,1,0,0,1,0
6507,humpback,1,1,0,0,0
6508,visually,1,1,0,0,0
6509,sonar,1,1,0,0,0
6510,tangle,1,1,0,0,0
6511,brink,1,1,0,0,0
6512,extinction,1,1,0,0,0
6513,urgent,2,1,0,1,0
6514,ranking,2,2,0,0,0
6515,fishery,1,1,0,0,0
6516,Korea,1,0,0,1,0
6517,Dolphins,1,0,0,1,0
6518,computing,1,1,0,0,0
6519,NT,1,0,1,0,0
6520,scan,11,11,0,0,0
6521,digitise,1,1,0,0,0
6522,Quaternary,1,0,0,1,0
6523,dwelling,2,2,0,0,0
6524,wood,7,7,0,0,0
6525,roundhouse,1,1,0,0,0
6526,prosecute,1,1,0,0,0
6527,gem,1,1,0,0,0
6528,genius,1,1,0,0,0
6529,Easter,2,0,0,2,0
6530,Whitsun,1,0,0,1,0
6531,patch,4,4,0,0,0
6532,sycamore,1,1,0,0,0
6533,oak,25,25,0,0,0
6534,slate,2,2,0,0,0
6535,Hills,1,0,0,1,0
6536,speckle,1,1,0,0,0
6537,dolerite,1,1,0,0,0
6538,persist,1,1,0,0,0
6539,drover,3,3,0,0,0
6540,lane,1,1,0,0,0
6541,cattle,1,1,0,0,0
6542,tar,2,2,0,0,0
6543,inn,1,1,0,0,0
6544,traveler,1,1,0,0,0
6545,roar,1,1,0,0,0
6546,tarmacadam,1,1,0,0,0
6547,upright,1,1,0,0,0
6548,beam,2,2,0,0,0
6549,bluebell,1,1,0,0,0
6550,bulb,1,1,0,0,0
6551,saw,1,1,0,0,0
6552,pug,3,3,0,0,0
6553,anoint,1,1,0,0,0
6554,tamp,1,1,0,0,0
6555,fragrant,1,0,0,1,0
6556,fabric,1,1,0,0,0
6557,dredge,1,1,0,0,0
6558,spiral,2,2,0,0,0
6559,catcher,1,1,0,0,0
6560,shear,1,1,0,0,0
6561,sheer,1,1,0,0,0
6562,sensibility,1,1,0,0,0
6563,sow,2,2,0,0,0
6564,solar,1,1,0,0,0
6565,compost,1,1,0,0,0
6566,toilet,3,3,0,0,0
6567,reed,1,1,0,0,0
6568,Slip,1,0,0,1,0
6569,Plane,1,0,0,1,0
6570,AP,1,0,1,0,0
6571,int,1,1,0,0,0
6572,cremate,2,2,0,0,0
6573,scatter,1,1,0,0,0
6574,Gardens,1,0,0,1,0
6575,cemetery,2,2,0,0,0
6576,Capt,1,0,0,1,0
6577,attic,2,2,0,0,0
6578,intentional,1,1,0,0,0
6579,rattle,1,1,0,0,0
6580,deceased,1,1,0,0,0
6581,stimulate,3,3,0,0,0
6582,Banking,13,0,0,13,0
6583,banking,9,9,0,0,0
6584,E-crime,2,0,0,0,2
6585,deter,2,2,0,0,0
6586,misuse,1,1,0,0,0
6587,advertiser,1,1,0,0,0
6588,saving,5,5,0,0,0
6589,finance,3,3,0,0,0
6590,privacy,1,1,0,0,0
6591,phishing,1,1,0,0,0
6592,tele,1,1,0,0,0
6593,Spanish,1,0,0,1,0
6594,demographic,1,1,0,0,0
6595,maritime,1,1,0,0,0
6596,colonisation,1,1,0,0,0
6597,tentacle,1,1,0,0,0
6598,dulcet,1,1,0,0,0
6599,Indochina,1,0,0,1,0
6600,dialect,2,2,0,0,0
6601,cluster,3,3,0,0,0
6602,eclipse,1,1,0,0,0
6603,juxtaposition,1,1,0,0,0
6604,pronunciation,1,1,0,0,0
6605,adoption,1,1,0,0,0
6606,hamburger,1,1,0,0,0
6607,pipeline,2,2,0,0,0
6608,bulldozer,1,1,0,0,0
6609,adopted,1,1,0,0,0
6610,African,4,0,0,4,0
6611,Switzerland,1,0,0,1,0
6612,Morocco,1,0,0,1,0
6613,Lebanon,1,0,0,1,0
6614,Syria,1,0,0,1,0
6615,Vietnam,1,0,0,1,0
6616,Vital,1,0,0,1,0
6617,bargeman,1,1,0,0,0
6618,Police,1,0,0,1,0
6619,Constable,2,0,0,2,0
6620,detective,4,3,0,1,0
6621,microscopic,1,1,0,0,0
6622,wrapping,2,2,0,0,0
6623,sting,1,1,0,0,0
6624,telegraph,1,1,0,0,0
6625,Bristol,2,0,0,2,0
6626,Con,1,0,0,1,0
6627,Sgt,1,0,0,1,0
6628,surveillance,1,1,0,0,0
6629,suspicious,1,1,0,0,0
6630,decoy,1,1,0,0,0
6631,enquire,1,1,0,0,0
6632,guess,2,2,0,0,0
6633,modular,4,4,0,0,0
6634,veranda,1,1,0,0,0
6635,sensory,1,1,0,0,0
6636,Hadfield,1,0,0,1,0
6637,square,5,5,0,0,0
6638,budget,2,2,0,0,0
6639,procedural,1,1,0,0,0
6640,finite,1,1,0,0,0
6641,logistical,1,1,0,0,0
6642,adept,1,1,0,0,0
6643,waver,1,1,0,0,0
6644,Mergers,1,0,0,1,0
6645,FTA,2,0,2,0,0
6646,Advice,2,0,0,2,0
6647,referral,1,1,0,0,0
6648,Celcon,3,0,0,3,0
6649,Building,3,0,0,3,0
6650,merger,13,13,0,0,0
6651,turnover,4,3,0,1,0
6652,overlap,1,1,0,0,0
6653,dense,3,2,0,1,0
6654,aggregate,5,5,0,0,0
6655,insulator,3,3,0,0,0
6656,accounting,1,1,0,0,0
6657,differential,2,2,0,0,0
6658,levy,1,1,0,0,0
6659,substitutability,3,3,0,0,0
6660,Regulations,2,0,0,2,0
6661,insulation,1,1,0,0,0
6662,imminent,2,2,0,0,0
6663,increment,1,1,0,0,0
6664,mainland,2,2,0,0,0
6665,concentration,3,3,0,0,0
6666,counterbalance,1,1,0,0,0
6667,entrant,1,1,0,0,0
6668,undertaking,4,3,0,1,0
6669,lieu,3,3,0,0,0
6670,behavioural,1,1,0,0,0
6671,doubtful,1,1,0,0,0
6672,constraint,5,5,0,0,0
6673,duopoly,1,1,0,0,0
6674,lend,1,1,0,0,0
6675,Notes,1,0,1,0,0
6676,volunteer,3,2,0,1,0
6677,Volunteering,1,0,0,1,0
6678,decentralisation,4,4,0,0,0
6679,pertinent,1,1,0,0,0
6680,equitable,1,1,0,0,0
6681,vocational,1,0,0,1,0
6682,summarise,2,2,0,0,0
6683,Vocational,1,0,0,1,0
6684,VET,2,0,2,0,0
6685,post-secondary,1,1,0,0,0
6686,leaver,1,1,0,0,0
6687,openness,1,1,0,0,0
6688,integration,3,3,0,0,0
6689,redistribution,1,1,0,0,0
6690,normative,1,1,0,0,0
6691,eliminate,1,1,0,0,0
6692,non-governmental,1,1,0,0,0
6693,fulfil,3,3,0,0,0
6694,vaccine,3,3,0,0,0
6695,cost-effective,2,2,0,0,0
6696,AIDS,1,0,1,0,0
6697,complementary,1,1,0,0,0
6698,dignity,2,2,0,0,0
6699,humanitarian,4,4,0,0,0
6700,prioritise,1,1,0,0,0
6701,remittance,3,3,0,0,0
6702,innovation,9,7,0,2,0
6703,enterprise,4,4,0,0,0
6704,restructuring,5,5,0,0,0
6705,China,2,0,0,2,0
6706,developed,3,3,0,0,0
6707,applicability,1,1,0,0,0
6708,conventional,1,1,0,0,0
6709,traveller,1,1,0,0,0
6710,methodology,1,1,0,0,0
6711,Economics,3,0,0,3,0
6712,consulting,1,1,0,0,0
6713,trade-off,1,1,0,0,0
6714,alleviation,2,2,0,0,0
6715,Option,1,0,0,1,0
6716,Lands,1,0,0,1,0
6717,hinder,1,1,0,0,0
6718,Geo,1,0,0,1,0
6719,eccentric,1,1,0,0,0
6720,confectionery,1,1,0,0,0
6721,proprietor,2,2,0,0,0
6722,ware,1,1,0,0,0
6723,perpetual,1,1,0,0,0
6724,warfare,1,1,0,0,0
